Date;Close
2019-09-27;396.693
2019-09-30;400.208
2019-10-01;392.719
2019-10-02;382.547
2019-10-04;389.145
2019-10-07;392.532
2019-10-08;387.719
2019-10-09;389.356
2019-10-10;389.447
2019-10-11;400.823
2019-10-14;400.356
2019-10-15;405.884
2019-10-16;406.702
2019-10-17;406.562
2019-10-18;405.88
2019-10-21;408.895
2019-10-22;409.853
2019-10-23;408.664
2019-10-24;410.253
2019-10-25;411.638
2019-10-28;413.559
2019-10-29;413.356
2019-10-30;413.512
2019-10-31;413.201
2019-11-01;417.437
2019-11-04;422.46
2019-11-05;422.932
2019-11-06;422.647
2019-11-07;427.139
2019-11-08;426.319
2019-11-11;427.465
2019-11-12;428.904
2019-11-13;428.153
2019-11-14;427.613
2019-11-15;430.423
2019-11-18;430.934
2019-11-19;429.294
2019-11-20;424.917
2019-11-21;425.873
2019-11-22;426.623
2019-11-25;430.274
2019-11-26;431.741
2019-11-27;433.395
2019-11-28;432.394
2019-11-29;432.491
2019-12-02;423.821
2019-12-03;424.381
2019-12-04;428.537
2019-12-05;426.838
2019-12-06;429.881
2019-12-09;428.717
2019-12-10;426.647
2019-12-11;428.06
2019-12-12;430.758
2019-12-13;433.561
2019-12-16;439.086
2019-12-17;436.737
2019-12-18;433.241
2019-12-19;432.481
2019-12-20;435.984
2019-12-23;436.948
2019-12-27;437.952
2019-12-30;436.506
2020-01-02;441.335
2020-01-03;435.226
2020-01-06;431.345
2020-01-07;436.541
2020-01-08;441.74
2020-01-09;445.572
2020-01-10;444.765
2020-01-13;445.688
2020-01-14;445.27
2020-01-15;445.791
2020-01-16;448.781
2020-01-17;451.928
2020-01-20;454.231
2020-01-21;453.995
2020-01-22;454.08
2020-01-23;451.201
2020-01-24;455.724
2020-01-27;445.594
2020-01-28;445.428
2020-01-29;449.00
2020-01-30;443.00
2020-01-31;434.99
2020-02-03;437.962
2020-02-04;445.393
2020-02-05;456.789
2020-02-06;460.828
2020-02-07;458.791
2020-02-10;457.297
2020-02-11;461.201
2020-02-12;465.961
2020-02-13;465.961
2020-02-14;462.27
2020-02-17;463.00
2020-02-18;459.303
2020-02-19;464.069
2020-02-20;459.974
2020-02-21;458.805
2020-02-24;428.51
2020-02-25;422.804
2020-02-26;422.208
2020-02-27;404.338
2020-02-28;378.698
2020-03-02;391.591
2020-03-03;392.286
2020-03-04;403.315
2020-03-05;390.642
2020-03-06;379.531
2020-03-09;334.05
2020-03-10;343.282
2020-03-11;335.242
2020-03-12;291.513
2020-03-13;289.067
2020-03-16;257.294
2020-03-17;270.322
2020-03-18;240.00
2020-03-19;259.131
2020-03-20;255.028
2020-03-23;253.115
2020-03-24;297.572
2020-03-25;307.487
2020-03-26;308.056
2020-03-27;301.72
