Date;Close
2019-09-27;15.362
2019-09-30;15.394
2019-10-01;15.338
2019-10-02;15.052
2019-10-04;15.132
2019-10-07;15.25
2019-10-08;15.272
2019-10-09;15.35
2019-10-10;15.304
2019-10-11;15.456
2019-10-14;15.496
2019-10-15;15.722
2019-10-16;15.708
2019-10-17;15.842
2019-10-18;15.932
2019-10-21;15.982
2019-10-22;16.142
2019-10-23;16.254
2019-10-24;15.992
2019-10-25;16.006
2019-10-28;15.904
2019-10-29;15.66
2019-10-30;15.718
2019-10-31;15.768
2019-11-01;15.616
2019-11-04;15.666
2019-11-05;15.636
2019-11-06;15.676
2019-11-07;15.356
2019-11-08;15.44
2019-11-11;15.298
2019-11-12;15.352
2019-11-13;15.28
2019-11-14;15.128
2019-11-15;15.194
2019-11-18;15.208
2019-11-19;15.156
2019-11-20;15.10
2019-11-21;15.06
2019-11-22;15.098
2019-11-25;15.078
2019-11-26;15.052
2019-11-27;15.252
2019-11-28;15.212
2019-11-29;15.236
2019-12-02;14.906
2019-12-03;14.918
2019-12-04;15.032
2019-12-05;15.01
2019-12-06;15.064
2019-12-09;15.024
2019-12-10;14.892
2019-12-11;14.896
2019-12-12;14.778
2019-12-13;14.762
2019-12-16;14.884
2019-12-17;14.86
2019-12-18;14.742
2019-12-19;14.734
2019-12-20;14.802
2019-12-23;14.72
2019-12-27;14.716
2019-12-30;14.57
2020-01-02;14.61
2020-01-03;14.614
2020-01-06;14.578
2020-01-07;14.606
2020-01-08;14.548
2020-01-09;14.85
2020-01-10;14.762
2020-01-13;14.652
2020-01-14;14.64
2020-01-15;14.68
2020-01-16;14.696
2020-01-17;14.68
2020-01-20;14.76
2020-01-21;14.832
2020-01-22;14.868
2020-01-23;14.668
2020-01-24;14.80
2020-01-27;14.564
2020-01-28;14.91
2020-01-29;14.858
2020-01-30;14.678
2020-01-31;14.606
2020-02-03;14.638
2020-02-04;14.674
2020-02-05;14.73
2020-02-06;14.848
2020-02-07;14.902
2020-02-10;14.864
2020-02-11;15.422
2020-02-12;15.612
2020-02-13;15.56
2020-02-14;15.63
2020-02-17;15.678
2020-02-18;15.89
2020-02-19;16.55
2020-02-20;16.626
2020-02-21;16.50
2020-02-24;16.16
2020-02-25;15.782
2020-02-26;15.736
2020-02-27;15.324
2020-02-28;14.756
2020-03-02;14.736
2020-03-03;14.766
2020-03-04;15.036
2020-03-05;14.974
2020-03-06;14.632
2020-03-09;13.662
2020-03-10;13.082
2020-03-11;12.932
2020-03-12;11.554
2020-03-13;11.52
2020-03-16;10.942
2020-03-17;11.442
2020-03-18;10.832
2020-03-19;11.538
2020-03-20;12.086
2020-03-23;11.462
2020-03-24;12.034
2020-03-25;11.99
2020-03-26;11.972
2020-03-27;11.702
