Date;Close
2019-09-27;2822.69
2019-09-30;2814.36
2019-10-01;2790.72
2019-10-02;2720.57
2019-10-04;2770
2019-10-07;2785.17
2019-10-08;2695.84
2019-10-09;2730.34
2019-10-10;2725.11
2019-10-11;2802.26
2019-10-14;2803.98
2019-10-15;2805.82
2019-10-16;2801.74
2019-10-17;2801.15
2019-10-18;2778.43
2019-10-21;2835.99
2019-10-22;2828.72
2019-10-23;2808.94
2019-10-24;2833.82
2019-10-25;2814.25
2019-10-28;2823.15
2019-10-29;2809.85
2019-10-30;2811.46
2019-10-31;2796.5
2019-11-01;2829.87
2019-11-04;2884.26
2019-11-05;2901.33
2019-11-06;2907.24
2019-11-07;2933.38
2019-11-08;2921.44
2019-11-11;2928.35
2019-11-12;2949.66
2019-11-13;2962.29
2019-11-14;2977.09
2019-11-15;2998.92
2019-11-18;3019.01
2019-11-19;3019.98
2019-11-20;3005.29
2019-11-21;2994.4
2019-11-22;3011.91
2019-11-25;3046
2019-11-26;3061.25
2019-11-27;3066.76
2019-11-28;3053.72
2019-11-29;3066.61
2019-12-02;2992.02
2019-12-03;3005.13
2019-12-04;3041.98
2019-12-05;3037.12
2019-12-06;3054.96
2019-12-09;3053.18
2019-12-10;3028.04
2019-12-11;3026.17
2019-12-12;3040.06
2019-12-13;3049.4
2019-12-16;3087.19
2019-12-17;3060.98
2019-12-18;3032.44
2019-12-19;3046.27
2019-12-20;3050.71
2019-12-23;3057.55
2019-12-27;3035.28
2019-12-30;3014.94
2020-01-02;3063.44
2020-01-03;3035.69
2020-01-06;3001.2
2020-01-07;3036.83
2020-01-08;3044.26
2020-01-09;3095.28
2020-01-10;3105.16
2020-01-13;3093.77
2020-01-14;3099.05
2020-01-15;3103.57
2020-01-16;3129.61
2020-01-17;3152.54
2020-01-20;3172.72
2020-01-21;3170.25
2020-01-22;3179.83
2020-01-23;3170.33
2020-01-24;3225.97
2020-01-27;3133.87
2020-01-28;3151.57
2020-01-29;3157.65
2020-01-30;3105.56
2020-01-31;3061.72
2020-02-03;3065.66
2020-02-04;3124.76
2020-02-05;3194.75
2020-02-06;3207.86
2020-02-07;3179.21
2020-02-10;3182.38
2020-02-11;3250.83
2020-02-12;3270
2020-02-13;3279.73
2020-02-14;3265.31
2020-02-17;3261.48
2020-02-18;3234.62
2020-02-19;3295.94
2020-02-20;3264.28
2020-02-21;3237.15
2020-02-24;3114.68
2020-02-25;3052.02
2020-02-26;3043.45
2020-02-27;2942.21
2020-02-28;2848.71
2020-03-02;2857.55
2020-03-03;2942.67
2020-03-04;2950.92
2020-03-05;2912
2020-03-06;2824.54
2020-03-09;2636.5
2020-03-10;2623.67
2020-03-11;2608.45
2020-03-12;2320.98
2020-03-13;2360.54
2020-03-16;2286.73
2020-03-17;2295.85
2020-03-18;2202.23
2020-03-19;2273.21
2020-03-20;2349.03
2020-03-23;2316.88
2020-03-24;2491.41
2020-03-25;2543.12
2020-03-26;2592.21
2020-03-27;2506.46
